trial	FunSim	Hamaneh	ModuleSim	NetSim	Sun_topo
34	0.9440204081632647	0.9409795918367339	0.9638163265306123	0.9502244897959176	0.9541530612244887
35	0.9416122448979587	0.9348367346938768	0.9681836734693875	0.9493673469387747	0.9600204081632646
36	0.9432448979591833	0.9440816326530602	0.9754897959183672	0.9504693877551011	0.9670204081632643
37	0.9490612244897957	0.9347551020408154	0.9717142857142855	0.9531428571428564	0.9642244897959177
38	0.940163265306122	0.9397142857142846	0.9688775510204081	0.9552857142857133	0.9614693877551012
39	0.9401224489795914	0.9436326530612238	0.9698163265306122	0.9489183673469381	0.9619693877551012
40	0.9465714285714282	0.9416938775510196	0.9730204081632651	0.9552653061224482	0.9664591836734685
41	0.9512857142857141	0.9469387755102034	0.970877551020408	0.958591836734693	0.9649795918367338
42	0.9476734693877547	0.9472857142857137	0.9718571428571428	0.9568979591836728	0.9663469387755094
43	0.9458775510204076	0.935775510204081	0.9736326530612244	0.9460408163265298	0.9614693877551013
44	0.940959183673469	0.9308979591836727	0.9625714285714284	0.9466122448979586	0.9510612244897951
45	0.9496938775510197	0.9400612244897951	0.9709387755102039	0.9567755102040807	0.9647755102040808
46	0.9363469387755096	0.9311428571428563	0.9652244897959184	0.945714285714285	0.9519693877551013
47	0.9401836734693874	0.9396326530612233	0.9665510204081631	0.9521836734693867	0.9583469387755096
48	0.9479183673469385	0.9479591836734687	0.9720408163265304	0.9578163265306113	0.9660510204081625
49	0.9395102040816323	0.9314897959183662	0.9729795918367347	0.9433673469387748	0.9628367346938768
50	0.9393877551020403	0.9344285714285703	0.9626530612244898	0.9460816326530603	0.9580510204081626
51	0.9399387755102038	0.9392244897959178	0.9690612244897957	0.94773469387755	0.9613061224489788
52	0.9526734693877547	0.9511632653061217	0.9777551020408161	0.9628163265306114	0.9680204081632643
53	0.946306122448979	0.9378571428571421	0.9736938775510203	0.9515102040816318	0.9647551020408154
54	0.938897959183673	0.933612244897958	0.9697551020408163	0.9479999999999992	0.9594693877551009
55	0.9427142857142853	0.941857142857142	0.9664285714285712	0.94938775510204	0.9604897959183665
56	0.9320816326530609	0.9351836734693869	0.9588571428571427	0.9397551020408155	0.9527551020408155
57	0.9462653061224486	0.9419795918367341	0.972816326530612	0.9569387755102032	0.9683775510204076
58	0.9472448979591832	0.9433469387755095	0.9710816326530611	0.9535306122448972	0.9630306122448969
59	0.940897959183673	0.9370612244897953	0.9685714285714284	0.9451428571428563	0.9652653061224481
60	0.9507959183673464	0.9428367346938765	0.9730612244897958	0.9558367346938766	0.9669999999999992
61	0.94269387755102	0.9418163265306115	0.9721836734693877	0.9483673469387747	0.9606326530612236
62	0.9541836734693876	0.945448979591836	0.9741632653061223	0.9567755102040809	0.9687142857142849
63	0.9486326530612239	0.9435714285714277	0.9728979591836732	0.9539795918367338	0.9617346938775502
64	0.9522653061224486	0.9395102040816317	0.974224489795918	0.9570816326530602	0.9644081632653052
65	0.9360612244897952	0.9231836734693868	0.9681020408163264	0.9414897959183665	0.9583061224489788
66	0.955551020408163	0.9535510204081628	0.9768571428571426	0.9656530612244892	0.9722448979591828
67	0.9521020408163261	0.9415306122448973	0.9723265306122448	0.9563061224489786	0.9670612244897951
68	0.9495102040816322	0.9455918367346933	0.9713061224489793	0.957714285714285	0.962683673469387
69	0.9363877551020403	0.9332653061224481	0.9717142857142855	0.9433265306122441	0.9660714285714276
70	0.9488571428571423	0.936204081632652	0.970469387755102	0.9551632653061216	0.9640816326530602
71	0.94704081632653	0.9484285714285708	0.9734489795918365	0.9571632653061216	0.9688469387755095
72	0.9441428571428567	0.9309999999999989	0.9720408163265304	0.9515102040816316	0.9634591836734681
73	0.9463673469387752	0.9389387755102034	0.972816326530612	0.9508163265306115	0.9648775510204072
74	0.9579591836734689	0.9530408163265298	0.9761836734693875	0.9708775510204074	0.974030612244897
75	0.9487959183673464	0.94438775510204	0.9738775510204079	0.9585714285714276	0.9624897959183668
76	0.949489795918367	0.9468163265306115	0.9705918367346936	0.9573877551020401	0.9673775510204071
77	0.9489183673469384	0.9404897959183667	0.976142857142857	0.9546938775510196	0.9664081632653052
78	0.943163265306122	0.9433265306122443	0.9666530612244897	0.9517346938775502	0.9628469387755093
79	0.9473061224489789	0.9345102040816315	0.9681020408163264	0.9525918367346927	0.9596122448979586
80	0.9453877551020404	0.9428163265306114	0.9714897959183671	0.9594285714285707	0.9646734693877541
81	0.9438367346938772	0.9355714285714278	0.9714285714285713	0.9503265306122439	0.9605102040816317
82	0.9484489795918363	0.9430816326530604	0.9728571428571428	0.9551020408163255	0.9654795918367339
83	0.9485918367346933	0.9326122448979581	0.9707551020408162	0.9533673469387747	0.964030612244897
84	0.9517346938775506	0.9398571428571421	0.9717959183673468	0.9591836734693872	0.9648061224489787
85	0.9423877551020405	0.9330816326530604	0.9737959183673469	0.9490612244897951	0.9632755102040809
86	0.9464489795918365	0.9386938775510195	0.9715918367346937	0.9519795918367339	0.963153061224489
87	0.9453673469387751	0.9450816326530604	0.9741836734693875	0.9522653061224483	0.9688061224489789
88	0.9398979591836729	0.9391632653061213	0.9648979591836734	0.9490612244897949	0.9600510204081623
89	0.9499999999999995	0.9389795918367341	0.9696326530612244	0.9574897959183665	0.9601734693877542
90	0.9545510204081631	0.9495102040816319	0.9760204081632651	0.958653061224489	0.9718979591836726
91	0.937632653061224	0.9278163265306109	0.9704489795918367	0.9410408163265296	0.9611938775510194
92	0.9415918367346934	0.9327959183673459	0.9743061224489795	0.9512448979591828	0.9659999999999991
93	0.9381632653061219	0.9248979591836725	0.9646326530612245	0.944448979591836	0.9557448979591829
94	0.9471632653061222	0.9416326530612237	0.9727346938775508	0.9553265306122443	0.9675102040816318
95	0.947367346938775	0.941142857142856	0.9674285714285714	0.9537346938775499	0.963244897959183
96	0.9432653061224487	0.9417346938775504	0.9679183673469386	0.9514897959183666	0.9642448979591828
97	0.9540204081632648	0.9504285714285705	0.9741428571428568	0.9609183673469381	0.9735714285714276
98	0.9431632653061222	0.9445510204081625	0.970285714285714	0.9513265306122443	0.9643571428571417
99	0.9428367346938773	0.9327142857142848	0.9668163265306122	0.948857142857142	0.9580306122448973
100	0.9424489795918363	0.935591836734693	0.9710612244897958	0.9472653061224482	0.9580816326530605
