trial	FunSim	Hamaneh	ModuleSim	NetSim	Sun_topo
40	0.905804891158291	0.9370061811341023	0.9527008868583716	0.9501209352324644	0.9421123353937102
41	0.9015318462778823	0.9279494759473248	0.9545552270894923	0.9399623757054557	0.9388067723730171
42	0.8976887933351254	0.9225477022305819	0.946089760816985	0.9435098091910779	0.9339693630744413
43	0.9133566245632898	0.9421392098898129	0.9502553077129806	0.9511690405804891	0.9387127116366559
44	0.901451222789573	0.9319269013705979	0.950873421123354	0.9486697124428918	0.9369793066379993
45	0.9051061542596079	0.9296156947057227	0.9496909432948136	0.9391830153184629	0.9367911851652769
46	0.9087610857296428	0.9354743348562201	0.9523246439129269	0.9490997043805429	0.9381886589626435
47	0.9057242676699812	0.9384036549314688	0.9482128460091376	0.9454447729105081	0.9406745498521897
48	0.9073367374361732	0.9330018812147259	0.949610319806504	0.9481053480247247	0.9427438860521355
49	0.9155872077398552	0.9371405536146186	0.956006449879065	0.9519215264713787	0.9427841977962903
50	0.9128191346412257	0.9278419779629119	0.9601719967750607	0.9489653319000271	0.9408761085729634
51	0.8978769148078476	0.933431873152377	0.9498790647675358	0.9476484815909703	0.9376242945444763
52	0.9063692555764582	0.9356355818328391	0.9547702230583178	0.9507659231389414	0.9403520558989504
53	0.8990325181402852	0.9332975006718608	0.9523783929051333	0.9468959957000807	0.9389277076054816
54	0.9113947863477561	0.9416285944638524	0.9534802472453643	0.9536952432141899	0.9385649019080886
55	0.9126310131685034	0.9379467884977141	0.9546089760816987	0.9573501746842249	0.9433216877183541
56	0.9120128997581296	0.9466003762429436	0.9558452029024458	0.9608438591776405	0.9463450685299644
57	0.910696049449073	0.9345606019887113	0.9535877452297772	0.9489384574039238	0.9406342381080343
58	0.9054823972050525	0.9305294275732322	0.9577532921257728	0.9444504165546896	0.9418839021768332
59	0.9131685030905672	0.9391830153184609	0.9568126847621611	0.9557377049180329	0.9431873152378383
60	0.9066380005374901	0.9404192421392085	0.9564901908089227	0.955468959957001	0.9444772910507915
61	0.9071217414673477	0.9398011287288351	0.9595807578607903	0.9540714861596347	0.944531040042998
62	0.9208277344799788	0.9465466272507375	0.9486965869389952	0.959688255845203	0.9440204246170372
63	0.9152109647944104	0.9442891695780689	0.9562751948400969	0.9574845471647407	0.9470706799247504
64	0.9099435635581835	0.9382961569470559	0.956140822359581	0.9571351787153992	0.9436038699274377
65	0.9061273851115293	0.9452029024455776	0.9509271701155606	0.9569201827465736	0.9445847890352045
66	0.8954044611663533	0.9283257188927694	0.9539102391830155	0.9416017199677508	0.9402042461703832
67	0.9037086804622416	0.9338618650900283	0.9527815103466813	0.942999193765117	0.9357968288094592
68	0.910427304488041	0.9279494759473244	0.956140822359581	0.9500403117441549	0.9395323837678036
69	0.9056973931738782	0.9412792260145105	0.9509809191077672	0.9510884170921796	0.9357968288094588
70	0.9010749798441284	0.9278957269551182	0.9496103198065039	0.9427304488040853	0.9371539908626704
71	0.904461166353131	0.9301531846277866	0.9540714861596348	0.9486697124428918	0.936925557645793
72	0.9076054823972051	0.9330556302069322	0.9574845471647409	0.9439666756248322	0.9382827196990046
73	0.9048105348024726	0.9400161246976604	0.9553077129803819	0.9531846277882291	0.9452566514377845
74	0.9041117979037894	0.9349905939263626	0.9529696318194035	0.9405804891158293	0.9374764848159083
75	0.9059392636388072	0.9352593388873948	0.9487234614350983	0.9454178984144048	0.9359580757860777
76	0.908814834721849	0.9307444235420574	0.9563558183284065	0.9473797366299382	0.9431604407417353
77	0.8933619994625104	0.9206396130072549	0.9495296963181943	0.93512496640688	0.9330690674549842
78	0.9043805428648215	0.936710561676967	0.9506315506584254	0.9507927976350445	0.9419914001612463
79	0.9083042192958884	0.9375436710561661	0.9624832034399358	0.9539102391830154	0.9477828540714854
80	0.9197796291319538	0.9434023112066638	0.9588282719699007	0.9554152109647945	0.9436441816715928
81	0.908116097823166	0.9373555495834437	0.9533996237570548	0.9497446922870197	0.9448266595001329
82	0.9176834184359046	0.9423273313625355	0.9524590163934427	0.9600376242945446	0.9412792260145114
83	0.9167965600644989	0.9417092179521619	0.9620800859983878	0.9558452029024458	0.9482397205052397
84	0.8997312550389684	0.9323568933082489	0.9508734211233542	0.9446654125235154	0.9399086267132479
85	0.9102929320075253	0.9348562214458468	0.9553077129803819	0.9513840365493149	0.9406745498521897
86	0.9001612469766195	0.9244826659500123	0.9487503359312017	0.9407417360924485	0.9330421929588815
87	0.9082235958075788	0.9322762698199393	0.9513302875571086	0.947325987637732	0.9399623757054546
88	0.9038161784466544	0.9244826659500122	0.949475947325988	0.9420585864015052	0.9346680999731246
89	0.9065305025530774	0.9405536146197245	0.9497446922870199	0.9519484009674819	0.9430798172534256
90	0.9169846815372212	0.9448266595001327	0.9613276001074982	0.9588282719699007	0.9514915345337268
91	0.9163665681268478	0.9464122547702218	0.9513571620532116	0.9570276807309864	0.9425423273313617
92	0.9071217414673478	0.9300994356355802	0.9547433485622148	0.9453910239183017	0.9391561408223588
93	0.9071754904595541	0.9313087879602242	0.9476216070948673	0.9467616232195647	0.9347084117172791
94	0.9012899758129539	0.934990593926362	0.9488578339156143	0.9491803278688526	0.9366836871808644
95	0.9146734748723463	0.9485890889545806	0.9569739317387801	0.9568933082504704	0.9459419510884164
96	0.9029293200752488	0.9313356624563276	0.9549045955388339	0.9463047567858104	0.9394114485353394
97	0.9030368180596617	0.9309594195108821	0.9502284332168776	0.9425154528352596	0.940284869658693
98	0.9137597420048376	0.9388336468691197	0.9550389680193498	0.9535877452297771	0.9426229508196714
99	0.908949207202365	0.9370868046224116	0.9572695511959153	0.9472991131416287	0.9422735823703295
100	0.911771029293201	0.9413061005106141	0.9546627250739051	0.9557914539102393	0.9444638538027399
