DOID:557	10665
DOID:557	1950
DOID:557	5465
DOID:557	4843
DOID:557	2243
DOID:557	284086
DOID:557	834
DOID:557	4353
DOID:557	5443
DOID:557	50484
DOID:557	4524
DOID:557	114757
DOID:557	1906
DOID:557	64131
DOID:557	27283
DOID:557	1577
DOID:557	5950
DOID:557	4036
DOID:557	54974
DOID:557	90865
DOID:557	84560
DOID:557	5696
DOID:557	6678
DOID:557	5743
DOID:557	2247
DOID:557	54361
DOID:557	7046
DOID:557	4282
DOID:557	9104
DOID:557	7015
DOID:557	55244
DOID:557	79809
DOID:557	5125
DOID:557	4867
DOID:557	2950
DOID:557	793
DOID:557	6582
DOID:557	183
DOID:557	7020
DOID:557	185
DOID:557	4318
DOID:557	210
DOID:557	10266
DOID:557	55764
DOID:557	3207
DOID:557	8437
DOID:557	10736
DOID:557	84662
DOID:557	7040
DOID:557	54805
DOID:557	5972
DOID:557	9365
DOID:557	7045
DOID:557	9899
DOID:557	1558
DOID:557	1509
DOID:557	4868
DOID:557	23322
DOID:557	6347
DOID:557	154
DOID:557	3237
DOID:557	655
DOID:557	1489
DOID:557	5971
DOID:557	7048
DOID:2671	2261
DOID:2671	301
DOID:2671	9611
DOID:2671	1612
DOID:2671	894
DOID:2671	3440
DOID:2671	58508
DOID:2671	5743
DOID:2671	10460
DOID:2671	8289
DOID:2671	10735
DOID:2671	84181
DOID:2671	5321
DOID:2671	3274
DOID:2671	7403
DOID:2671	7124
DOID:2671	595
DOID:2671	1026
DOID:2671	4297
DOID:2671	9700
DOID:2671	9536
DOID:2671	2100
DOID:2671	1440
DOID:2671	7157
DOID:2671	259
DOID:2671	2033
DOID:2671	2876
DOID:2671	317
DOID:2671	8836
DOID:2671	3265
DOID:2671	7421
DOID:2671	3486
DOID:2671	5328
DOID:2671	1387
DOID:2671	335
DOID:2671	26986
DOID:9808	6367
DOID:9808	1436
DOID:9808	5599
DOID:9808	3557
DOID:9808	3565
DOID:9808	941
DOID:9808	4321
DOID:9808	4282
DOID:9808	1432
DOID:9808	6403
DOID:9808	1435
DOID:9808	183
DOID:9808	185
DOID:9808	1524
DOID:9808	7124
DOID:9808	6352
DOID:9808	6387
DOID:9808	2185
DOID:9808	3553
DOID:9808	5133
DOID:9808	6850
DOID:9808	6376
DOID:9808	6375
DOID:9808	3605
DOID:9808	9353
DOID:9808	3676
DOID:9808	1191
DOID:9808	1843
DOID:9808	6347
DOID:9808	6351
DOID:9808	3586
DOID:9808	4843
DOID:9808	6361
DOID:9808	959
DOID:9808	4323
DOID:0060013	3561
DOID:552	2833
DOID:552	6367
DOID:552	6356
DOID:552	1437
DOID:552	3557
DOID:552	6363
DOID:552	3565
DOID:552	5196
DOID:552	6696
DOID:552	2919
DOID:552	23411
DOID:552	23
DOID:552	6355
DOID:552	6364
DOID:552	10803
DOID:552	3552
DOID:552	3162
DOID:552	4283
DOID:552	7124
DOID:552	5068
DOID:552	6369
DOID:552	3560
DOID:552	4638
DOID:552	3553
DOID:552	6354
DOID:552	7132
DOID:552	1230
DOID:552	3554
DOID:552	6376
DOID:552	3551
DOID:552	3596
DOID:552	4583
DOID:552	7040
DOID:552	729230
DOID:552	142
DOID:552	196
DOID:552	3458
DOID:552	3605
DOID:552	718
DOID:552	6374
DOID:552	7850
DOID:552	2920
DOID:552	4891
DOID:552	3676
DOID:552	3568
DOID:552	3569
DOID:552	7133
DOID:552	6351
DOID:552	6347
DOID:552	1235
DOID:552	154
DOID:552	3689
DOID:552	3383
DOID:552	6361
DOID:552	834
DOID:552	5443
DOID:552	3606
DOID:552	3572
DOID:552	959
DOID:10604	3938
DOID:5378	3043
DOID:11244	6710
DOID:8472	1440
DOID:8472	4000
DOID:8472	7124
DOID:9650	57096
DOID:7005	3418
DOID:1923	1645
DOID:1923	3293
DOID:1923	8644
DOID:1923	1646
DOID:1923	3973
DOID:0060248	2719
DOID:0060248	2239
DOID:0060248	54884
DOID:0060376	65250
DOID:0060376	374654
DOID:0060376	8481
DOID:0060376	51259
DOID:0060376	26123
DOID:0060376	5147
DOID:9538	2261
DOID:9538	694
DOID:9538	1437
DOID:9538	942
DOID:9538	3440
DOID:9538	3662
DOID:9538	6678
DOID:9538	170679
DOID:9538	55892
DOID:9538	3981
DOID:9538	8701
DOID:9538	170680
DOID:9538	3315
DOID:9538	1733
DOID:9538	23492
DOID:9538	23495
DOID:9538	1029
DOID:9538	595
DOID:9538	9862
DOID:9538	23532
DOID:9538	54986
DOID:9538	84458
DOID:9538	2952
DOID:9538	664
DOID:9538	1440
DOID:9538	2052
DOID:9538	4582
DOID:9538	142
DOID:9538	1728
DOID:9538	4094
DOID:9538	6648
DOID:9538	1838
DOID:9538	3569
DOID:9538	6347
DOID:9538	596
DOID:9538	4170
DOID:9538	1010
DOID:9538	3105
DOID:9538	598
DOID:9538	5744
DOID:14004	102
DOID:14004	6868
DOID:14004	2200
DOID:14004	4313
DOID:14004	59
DOID:14004	4318
DOID:14004	7042
DOID:14004	7048
DOID:3322	2720
DOID:0060329	10321
DOID:0060247	54808
DOID:12117	10568
DOID:10908	361
DOID:10908	440193
DOID:10908	7055
DOID:10908	3329
DOID:10908	54768
DOID:10908	5465
DOID:10908	3688
DOID:10908	3146
DOID:10908	666
DOID:10908	729920
DOID:10908	55764
DOID:10908	358
DOID:13949	3627
DOID:13949	4283
DOID:13949	1437
DOID:13949	4843
DOID:13949	6373
DOID:3302	6862
DOID:3302	121775
DOID:0050452	4598
DOID:0060273	283989
DOID:3042	4814
DOID:3042	5292
DOID:3042	80150
DOID:3042	6363
DOID:3042	1154
DOID:3042	6696
DOID:3042	3567
DOID:3042	3558
DOID:3042	2533
DOID:3042	1390
DOID:3042	4222
DOID:3042	2162
DOID:3042	63924
DOID:3042	3552
DOID:3042	10549
DOID:3042	1234
DOID:3042	6401
DOID:3042	7378
DOID:3042	7124
DOID:3042	3684
DOID:3042	654
DOID:3042	6480
DOID:3042	4780
DOID:3042	4084
DOID:3042	5996
DOID:3042	23460
DOID:3042	3559
DOID:3042	729230
DOID:3042	9168
DOID:3042	26034
DOID:3042	2920
DOID:3042	1543
DOID:3042	10135
DOID:3042	4314
DOID:3042	948
DOID:3042	596
DOID:3042	8835
DOID:3042	7130
DOID:3042	1075
DOID:3042	4926
DOID:3042	10875
DOID:3042	4360
DOID:3042	3565
DOID:3042	133418
DOID:3042	7422
DOID:3042	5327
DOID:3042	841
DOID:3042	3290
DOID:3042	4318
DOID:3042	51284
DOID:3042	5067
DOID:3042	10203
DOID:3042	10981
DOID:3042	6769
DOID:3042	6515
DOID:3042	915
DOID:3042	3458
DOID:3042	2215
DOID:3042	8140
DOID:3042	8564
DOID:3042	9235
DOID:3042	6303
DOID:3042	2114
DOID:3042	3586
DOID:3042	25797
DOID:3042	22822
DOID:3042	156
DOID:3042	10261
DOID:3042	8651
DOID:3042	10437
DOID:0050450	27347
DOID:0050450	1188
DOID:0050450	65266
DOID:0050450	6559
DOID:0060350	353
DOID:13378	640
DOID:13378	254827
DOID:13378	958
DOID:13378	101927078
DOID:13378	253017
DOID:13378	3781
DOID:13378	90390
DOID:13378	2212
DOID:13378	80271
DOID:13378	100529262
DOID:13378	79934
DOID:13378	8190
DOID:13378	79682
DOID:0060123	596
DOID:0060123	1440
DOID:0060123	7124
DOID:4467	4968
DOID:4467	79663
DOID:4467	201163
DOID:4467	7428
DOID:4467	6927
DOID:4467	11236
DOID:4467	729582
DOID:4467	2272
DOID:1882	10084
DOID:1882	4624
DOID:9649	196
DOID:9649	22926
DOID:12382	6328
DOID:3263	6591
DOID:3263	3815
DOID:11720	7273
DOID:11720	780920
DOID:11720	9782
DOID:11720	4625
DOID:13258	3123
DOID:2321	1392
DOID:11247	2147
DOID:11247	2152
DOID:11247	5020
DOID:11247	5624
DOID:11247	462
DOID:11247	2155
DOID:11247	7056
DOID:12897	2335
DOID:4468	596
DOID:4468	7157
DOID:5690	4193
DOID:5690	8091
DOID:5690	1019
DOID:5241	10397
DOID:5241	3091
DOID:3007	3091
DOID:3007	768
DOID:3007	6776
DOID:3007	185
DOID:3007	6513
DOID:263	7428
DOID:263	6790
DOID:263	3558
DOID:263	5743
DOID:263	3604
DOID:263	3725
DOID:263	83593
DOID:263	1029
DOID:263	201163
DOID:263	6528
DOID:263	5595
DOID:263	6596
DOID:263	1978
DOID:263	5471
DOID:263	673
DOID:263	595
DOID:263	3727
DOID:263	5894
DOID:263	7249
DOID:263	2952
DOID:263	5243
DOID:263	11200
DOID:263	8061
DOID:263	3726
DOID:263	54880
DOID:263	6648
DOID:263	540
DOID:263	1543
DOID:263	1027
DOID:263	9235
DOID:263	3480
DOID:263	2355
DOID:263	883
DOID:263	5594
DOID:263	558
DOID:263	10397
DOID:263	8743
DOID:8927	5368
DOID:8927	347
DOID:8927	5071
DOID:8927	3557
DOID:8927	1996
DOID:8927	3350
DOID:8927	2890
DOID:8927	10367
DOID:8927	4204
DOID:8927	7422
DOID:8927	3363
DOID:8927	57030
DOID:8927	6855
DOID:8927	10280
DOID:8927	84282
DOID:8927	4763
DOID:8927	3162
DOID:8927	57084
DOID:8927	596
DOID:8927	4137
DOID:8927	5447
DOID:8927	5663
DOID:8927	5153
DOID:8927	351
DOID:8927	43
DOID:8927	7054
DOID:8927	3553
DOID:8927	7200
DOID:962	23512
DOID:962	4763
DOID:3070	2833
DOID:3070	4288
DOID:3070	90
DOID:3070	6696
DOID:3070	1657
DOID:3070	100316847
DOID:3070	55294
DOID:3070	8877
DOID:3070	3593
DOID:3070	6528
DOID:3070	1435
DOID:3070	1029
DOID:3070	208
DOID:3070	338030
DOID:3070	7037
DOID:3070	4192
DOID:3070	100415895
DOID:3070	7124
DOID:3070	3107
DOID:3070	8358
DOID:3070	1956
DOID:3070	3574
DOID:3070	675
DOID:3070	4638
DOID:3070	6480
DOID:3070	5347
DOID:3070	5894
DOID:3070	648
DOID:3070	572
DOID:3070	7157
DOID:3070	404685
DOID:3070	6647
DOID:3070	2495
DOID:3070	3925
DOID:3070	374
DOID:3070	7494
DOID:3070	2697
DOID:3070	6098
DOID:3070	3105
DOID:3070	2668
DOID:3070	23512
DOID:3070	1116
DOID:3070	9211
DOID:3070	55717
DOID:3070	347
DOID:3070	3371
DOID:3070	8089
DOID:3070	100533107
DOID:3070	941
DOID:3070	4313
DOID:3070	7153
DOID:3070	2247
DOID:3070	5743
DOID:3070	624
DOID:3070	1030
DOID:3070	4436
DOID:3070	3106
DOID:3070	2064
DOID:3070	6531
DOID:3070	7015
DOID:3070	847
DOID:3070	2260
DOID:3070	2950
DOID:3070	857
DOID:3070	546
DOID:3070	482
DOID:3070	5728
DOID:3070	2057
DOID:3070	3958
DOID:3070	5468
DOID:3070	100048912
DOID:3070	8493
DOID:3070	3020
DOID:3070	332
DOID:3070	1508
DOID:3070	11170
DOID:3070	22933
DOID:3070	858
DOID:3070	3417
DOID:3070	4603
DOID:3070	51750
DOID:3070	23187
DOID:3070	4255
DOID:3070	2147
DOID:3070	3458
DOID:3070	23362
DOID:3070	1755
DOID:3070	100415894
DOID:3070	4916
DOID:3070	1233
DOID:3070	4602
DOID:3070	4233
DOID:3070	4763
DOID:3070	4915
DOID:3070	3592
DOID:3070	79782
DOID:3070	5110
DOID:3070	3146
DOID:3070	137196
DOID:3070	4914
DOID:3070	673
DOID:3070	285
DOID:3070	8743
DOID:1520	2261
DOID:1520	4595
DOID:1520	324
DOID:1520	7157
DOID:1520	25788
DOID:1520	27030
DOID:1520	2033
DOID:1520	5157
DOID:1520	699
DOID:1520	5782
DOID:1520	1630
DOID:1520	5290
DOID:1520	701
DOID:1520	1499
DOID:1520	8915
DOID:1520	4535
DOID:1520	201163
DOID:1520	4163
DOID:1520	4893
DOID:1520	207
DOID:1520	581
DOID:1520	5795
DOID:1520	673
DOID:1520	8313
DOID:1520	5468
DOID:1520	10395
DOID:11088	2068
DOID:11088	27429
DOID:11088	2071
DOID:11088	4133
DOID:11088	5663
DOID:11088	5664
DOID:11088	5743
DOID:11088	847
DOID:11088	6647
DOID:11088	7515
DOID:11088	6648
DOID:11088	2923
DOID:0060320	7048
DOID:10587	2581
DOID:10587	5660
DOID:0060466	64644
DOID:0060466	6654
DOID:1442	5428
DOID:10126	30813
DOID:10126	2308
DOID:10126	64778
DOID:9884	57190
DOID:9884	1291
DOID:9884	1756
DOID:9884	590
DOID:9884	2218
DOID:9884	43
DOID:9884	145270
DOID:9884	3908
DOID:2748	2632
DOID:2748	178
DOID:4890	50715
DOID:4890	785
DOID:4890	2563
DOID:4890	114327
DOID:4890	2554
DOID:4890	100126594
DOID:4890	449018
DOID:4890	3786
DOID:4890	1181
DOID:4890	8629
DOID:4797	3815
DOID:987	6716
DOID:987	55806
DOID:987	7538
DOID:987	23476
DOID:987	367
DOID:987	1392
DOID:987	1244
DOID:987	6832
DOID:987	8797
DOID:987	54503
DOID:987	142
DOID:987	100188784
DOID:987	4524
DOID:987	7421
DOID:987	23328
DOID:2921	246
DOID:2921	2833
DOID:2921	1674
DOID:2921	213
DOID:2921	80310
DOID:2921	2353
DOID:2921	406903
DOID:2921	6696
DOID:2921	3558
DOID:2921	4052
DOID:2921	133
DOID:2921	186
DOID:2921	5155
DOID:2921	183
DOID:2921	7490
DOID:2921	581
DOID:2921	1524
DOID:2921	7124
DOID:2921	931
DOID:2921	6352
DOID:2921	3727
DOID:2921	6348
DOID:2921	966
DOID:2921	4056
DOID:2921	5468
DOID:2921	1636
DOID:2921	3553
DOID:2921	6354
DOID:2921	2702
DOID:2921	1675
DOID:2921	6376
DOID:2921	3559
DOID:2921	3688
DOID:2921	729
DOID:2921	3458
DOID:2921	308
DOID:2921	718
DOID:2921	3576
DOID:2921	4868
DOID:2921	5551
DOID:2921	3690
DOID:2921	6916
DOID:2921	4314
DOID:2921	3675
DOID:2921	3569
DOID:2921	199
DOID:2921	5724
DOID:2921	6346
DOID:2921	241
DOID:2921	2099
DOID:2921	6351
DOID:2921	596
DOID:2921	3586
DOID:2921	6347
DOID:2921	2200
DOID:2921	4086
DOID:2921	2621
DOID:2921	1285
DOID:2921	558
DOID:2921	406892
DOID:2921	5443
DOID:2921	3606
DOID:2921	4803
DOID:0060387	5745
DOID:2876	1462
DOID:2876	3992
DOID:6050	7442
DOID:1210	4340
DOID:1210	823
DOID:12574	6352
DOID:898	1508
DOID:898	3371
DOID:898	5310
DOID:898	2475
DOID:898	1512
DOID:898	5589
DOID:898	466
DOID:898	8678
DOID:898	6647
DOID:898	5743
DOID:898	5335
DOID:898	3091
DOID:898	4609
DOID:898	2034
DOID:898	5742
DOID:898	10013
DOID:898	11231
DOID:898	5321
DOID:898	632
DOID:13375	26191
DOID:0050820	2771
DOID:8955	54977
DOID:8955	9518
DOID:8955	51218
DOID:8955	6648
DOID:8955	22
DOID:8955	212
DOID:0060319	3458
DOID:0060319	7124
DOID:0060319	3708
DOID:0060319	6352
DOID:0060319	3606
DOID:0060319	3630
DOID:14669	5573
DOID:14669	5144
DOID:1168	4846
DOID:1168	3949
DOID:1168	3990
DOID:1168	4023
DOID:1168	376497
DOID:1168	213
DOID:1168	3953
DOID:1168	4010
DOID:1168	5345
DOID:1168	9104
DOID:1168	64240
DOID:1168	3667
DOID:1168	9370
DOID:1168	2673
DOID:1168	6602
DOID:1168	3290
DOID:1168	3931
DOID:1168	6382
DOID:1168	3952
DOID:1168	19
DOID:1168	324
DOID:1168	2641
DOID:1168	7412
DOID:1168	155
DOID:1168	6464
DOID:1168	5444
DOID:1168	7040
DOID:1168	338
DOID:1168	9365
DOID:1168	1401
DOID:1168	339
DOID:1168	4547
DOID:1168	1071
DOID:1168	133522
DOID:1168	154
DOID:1168	5465
DOID:1168	348
DOID:1168	2155
DOID:1168	79661
DOID:1168	345
DOID:12387	554
DOID:12387	8671
DOID:12387	9810
DOID:12387	5578
DOID:12387	359
DOID:687	324
DOID:687	3481
DOID:687	7157
DOID:687	5111
DOID:687	1499
DOID:687	7039
DOID:0050654	9401
DOID:0060346	246329
DOID:4051	5081
DOID:4051	2308
DOID:4051	7161
DOID:4051	5077
DOID:3565	1471
DOID:3565	5155
DOID:3565	1514
DOID:3565	3280
DOID:3565	207
DOID:3565	5728
DOID:3565	6608
DOID:3565	210
DOID:3565	4771
DOID:3565	5241
DOID:3565	1476
DOID:3565	8028
DOID:1273	4804
DOID:1273	3659
DOID:1273	3383
DOID:1273	201626
DOID:1273	3458
DOID:1273	6863
DOID:1273	23098
DOID:1273	148022
DOID:1273	6869
DOID:1273	4803
DOID:12347	6678
DOID:12347	10491
DOID:12347	64175
DOID:12347	1278
DOID:12347	1277
DOID:10024	553992
DOID:10024	100415943
DOID:10024	105
DOID:10024	79054
DOID:10024	23327
DOID:10024	196740
DOID:9351	4217
DOID:9351	153
DOID:9351	3953
DOID:9351	2740
DOID:9351	8842
DOID:9351	5743
DOID:9351	847
DOID:9351	2571
DOID:9351	3667
DOID:9351	23411
DOID:9351	9370
DOID:9351	6716
DOID:9351	7058
DOID:9351	346171
DOID:9351	2335
DOID:9351	5728
DOID:9351	8856
DOID:9351	23671
DOID:9351	1536
DOID:9351	5879
DOID:9351	5468
DOID:9351	361
DOID:9351	3559
DOID:9351	653361
DOID:9351	5444
DOID:9351	8431
DOID:9351	101927366
DOID:9351	6647
DOID:9351	3382
DOID:9351	358
DOID:9351	3799
DOID:9351	434
DOID:9351	2155
DOID:9351	8639
DOID:9351	1374
DOID:9351	3630
DOID:9351	1356
DOID:9351	4508
DOID:9351	547
DOID:9351	5443
DOID:9351	9970
DOID:14793	1896
DOID:14793	60401
DOID:9271	5009
DOID:3315	5728
DOID:3246	701
DOID:3246	1756
DOID:3246	4654
DOID:0060254	7474
DOID:4977	2324
DOID:4977	2624
DOID:11729	3553
DOID:11204	3659
DOID:11204	3458
DOID:11204	6356
DOID:11204	6352
DOID:11204	3932
DOID:2723	7538
DOID:2723	5321
DOID:2723	3689
DOID:2723	142
DOID:2723	3117
DOID:2723	1828
DOID:2723	3106
DOID:2723	81858
DOID:2723	610
DOID:4258	100301572
DOID:4258	92
DOID:4258	6662
DOID:3672	6598
DOID:2664	8626
DOID:3405	55315
DOID:1787	10216
DOID:13364	151648
DOID:13364	196
DOID:13364	5468
DOID:13364	8553
DOID:820	2833
DOID:820	6376
DOID:820	3934
DOID:820	6696
DOID:820	1401
DOID:820	3605
DOID:820	50616
DOID:820	4282
DOID:820	6581
DOID:820	6584
DOID:820	4982
DOID:820	8600
DOID:820	3627
DOID:820	3586
DOID:820	154
DOID:820	6583
DOID:820	7124
DOID:820	8792
DOID:820	29851
DOID:820	6778
DOID:820	1493
DOID:2843	287
DOID:2843	6330
DOID:2843	6331
DOID:2843	3759
DOID:2843	859
DOID:2843	3757
DOID:2843	3753
DOID:2843	3762
DOID:2843	801
DOID:2843	9722
DOID:2843	1832
DOID:2843	3784
DOID:2843	805
DOID:2843	6640
DOID:2843	775
DOID:2843	23171
DOID:2843	5728
DOID:2843	9992
DOID:2843	6262
DOID:2843	10142
DOID:2843	5443
DOID:4551	3456
DOID:12030	3458
DOID:3748	301
DOID:3748	811
DOID:3748	567
DOID:3748	5925
DOID:3748	701
DOID:3748	3309
DOID:3748	55294
DOID:3748	1029
DOID:3748	217
DOID:3748	51196
DOID:3748	1548
DOID:3748	7403
DOID:3748	130540
DOID:3748	595
DOID:3748	25800
DOID:3748	1026
DOID:3748	1956
DOID:3748	3880
DOID:3748	3868
DOID:3748	4780
DOID:3748	2952
DOID:3748	25816
DOID:3748	494335
DOID:3748	3860
DOID:3748	7157
DOID:3748	8085
DOID:3748	2033
DOID:3748	4854
DOID:3748	6648
DOID:3748	116
DOID:3748	5216
DOID:3748	5720
DOID:3748	5144
DOID:3748	7494
DOID:3748	9446
DOID:3748	7168
DOID:3748	84962
DOID:3748	4085
DOID:3748	4851
DOID:3748	1476
DOID:3748	645
DOID:3748	2810
DOID:3748	829
DOID:3748	7169
DOID:3748	861
DOID:3748	58508
DOID:3748	5743
DOID:3748	4017
DOID:3748	378938
DOID:3748	125
DOID:3748	3872
DOID:3748	760
DOID:3748	84817
DOID:3748	6317
DOID:3748	1192
DOID:3748	1381
DOID:3748	4853
DOID:3748	482
DOID:3748	120114
DOID:3748	2195
DOID:3748	1072
DOID:3748	5052
DOID:3748	100048912
DOID:3748	406999
DOID:3748	51741
DOID:3748	1890
DOID:3748	2739
DOID:3748	340061
DOID:3748	4255
DOID:3748	2196
DOID:3748	2280
DOID:3748	6876
DOID:3748	8342
DOID:3748	113278
DOID:3748	3091
DOID:3748	2665
DOID:3748	759
DOID:3748	7167
DOID:3748	1244
DOID:3748	1387
DOID:3748	79633
DOID:3748	3146
DOID:3748	7515
DOID:3748	6657
DOID:3748	1545
DOID:3748	3861
DOID:3748	5721
DOID:10595	2953
DOID:10595	9896
DOID:10595	59341
DOID:10595	6305
DOID:10595	81857
DOID:10595	23064
DOID:10595	3236
DOID:10595	1785
DOID:10595	9927
DOID:10595	23095
DOID:10595	1639
DOID:10595	65055
DOID:10595	79628
DOID:10595	16
DOID:10595	1778
DOID:10595	4747
DOID:10595	9639
DOID:10595	3315
DOID:10595	91137
DOID:10595	3908
DOID:10595	3300
DOID:10595	5376
DOID:10595	26353
DOID:10595	90678
DOID:10595	4359
DOID:10595	5428
DOID:10595	2705
DOID:10595	54332
DOID:10595	3508
DOID:10595	4141
DOID:10595	4000
DOID:227	2263
DOID:5773	4015
DOID:5773	1471
DOID:5773	7076
DOID:5773	4313
DOID:5773	7040
DOID:5773	100507436
DOID:5773	4312
DOID:5773	7124
DOID:5773	2247
DOID:5773	3458
DOID:5773	4318
DOID:5773	5743
DOID:5773	1493
DOID:5773	1278
DOID:5773	1277
DOID:3345	64240
DOID:1380	406985
DOID:1380	231
DOID:1380	2263
DOID:1380	1645
DOID:1380	55743
DOID:1380	27030
DOID:1380	3206
DOID:1380	1583
DOID:1380	6935
DOID:1380	1030
DOID:1380	57016
DOID:1380	999
DOID:1380	221895
DOID:1380	2878
DOID:1380	7422
DOID:1380	8289
DOID:1380	5241
DOID:1380	55294
DOID:1380	6716
DOID:1380	6241
DOID:1380	1029
DOID:1380	55558
DOID:1380	6820
DOID:1380	6405
DOID:1380	10060
DOID:1380	5728
DOID:1380	1028
DOID:1380	2146
DOID:1380	3207
DOID:1380	4780
DOID:1380	1108
DOID:1380	332
DOID:1380	7157
DOID:1380	8644
DOID:1380	3845
DOID:1380	2100
DOID:1380	64061
DOID:1380	5424
DOID:1380	2033
DOID:1380	7869
DOID:1380	54894
DOID:1380	4216
DOID:1380	3294
DOID:1380	5074
DOID:1380	3576
DOID:1380	6770
DOID:1380	2956
DOID:1380	4233
DOID:1380	10772
DOID:1380	2099
DOID:1380	3480
DOID:1380	9021
DOID:1380	6347
DOID:1380	3659
DOID:1380	1634
DOID:1380	8405
DOID:1380	23512
DOID:1380	8743
DOID:1380	4524
DOID:0060252	7837
DOID:11573	1540
DOID:11573	3600
DOID:11573	7124
DOID:4947	3371
DOID:4947	5567
DOID:4947	2263
DOID:4947	4313
DOID:4947	58508
DOID:4947	5743
DOID:4947	2064
DOID:4947	3082
DOID:4947	8289
DOID:4947	6528
DOID:4947	3418
DOID:4947	2056
DOID:4947	4318
DOID:4947	1956
DOID:4947	2057
DOID:4947	64321
DOID:4947	4089
DOID:4947	7157
DOID:4947	3845
DOID:4947	2778
DOID:4947	3417
DOID:4947	7040
DOID:4947	55193
DOID:4947	4582
DOID:4947	54894
DOID:4947	10232
DOID:4947	4585
DOID:4947	4233
DOID:4947	3569
DOID:4947	5774
DOID:4947	5566
DOID:4947	5178
DOID:4947	4843
DOID:4947	6092
DOID:4947	8314
DOID:4947	7048
DOID:9563	6338
DOID:9563	5265
DOID:9563	1080
DOID:9563	3383
DOID:9563	7124
DOID:0060025	23274
DOID:0060025	64135
DOID:3526	4846
DOID:3526	301
DOID:3526	4217
DOID:3526	7431
DOID:3526	2147
DOID:3526	4133
DOID:3526	134
DOID:3526	5583
DOID:3526	125
DOID:3526	2053
DOID:3526	5327
DOID:3526	5328
DOID:3526	241
DOID:3526	6529
DOID:3526	2153
DOID:3526	3039
DOID:3526	5729
DOID:3526	3383
DOID:3526	4852
DOID:3526	3606
DOID:10588	3458
DOID:10588	3162
DOID:10588	5194
DOID:10588	6648
DOID:10588	5428
DOID:10588	215
DOID:10588	55670
DOID:2752	2548
DOID:11202	5741
DOID:0060364	84942
DOID:1761	8011
DOID:1312	3990
DOID:1312	4023
DOID:1312	4313
DOID:1312	7827
DOID:1312	6696
DOID:1312	7225
DOID:1312	186
DOID:1312	26762
DOID:1312	4358
DOID:1312	183
DOID:1312	4628
DOID:1312	2335
DOID:1312	81
DOID:1312	185
DOID:1312	5054
DOID:1312	59
DOID:1312	4318
DOID:1312	7436
DOID:1312	10269
DOID:1312	4627
DOID:1312	64423
DOID:1312	5111
DOID:1312	7040
DOID:1312	8554
DOID:1312	4868
DOID:1312	23607
DOID:1312	1282
DOID:1312	1490
DOID:1312	4843
DOID:1312	2776
DOID:1312	285
DOID:1312	1906
DOID:2986	9375
DOID:2986	9516
DOID:2986	253943
DOID:2986	7456
DOID:2986	3071
DOID:2986	55197
DOID:2986	81671
DOID:2986	55699
DOID:2986	8741
DOID:2986	341
DOID:2986	55754
